STATION,NAME,DATE,AWND,PRCP,SNOW,TAVG
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1987-12,12.8,0.94,0,60.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1988-01,12.8,0.85,0,53.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1988-02,14.1,1.13,0,58.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1988-03,16.1,0.91,0,63.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1988-04,12.3,0.52,0,71.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1988-05,9.4,0.94,0,76.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1988-06,8.3,1.64,0,81.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1988-07,10.3,1.8,0,85.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1988-08,12.3,1.52,0,85.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1988-09,13.9,6.27,0,80.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1988-10,9.6,2.6,0,74.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1988-11,13.4,0.13,0,69.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1988-12,12.3,0.98,0,61
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1989-01,11.6,1.96,0,61.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1989-02,14.1,0.96,0,57.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1989-03,14.1,0.21,0,64.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1989-04,12.8,3.59,0,71.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1989-05,13.6,0.1,0,81.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1989-06,11.9,3.17,0,83.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1989-07,10.1,1.02,0,84
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1989-08,11,2.36,0,84.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1989-09,11.2,2.05,0,80.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1989-10,12.1,0.11,0,74.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1989-11,12.8,1.83,0,68
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1989-12,11.9,1.51,0,48
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-01,12.8,0.42,0,61.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-02,13.4,3.96,0,64.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-03,14.8,2.98,0,66.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-04,15.7,3.4,0,72.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-05,13.6,1.26,0,79.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-06,14.1,0.89,0,84.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-07,11.4,1.74,0,83.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-08,11.6,0.69,0,85.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-09,9.4,2.67,0,81.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-10,11,1.35,0,73.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-11,12.5,1.34,0,68.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-12,12.3,0.43,0,58.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-01,10.1,1.69,0,54.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-02,10.1,2.06,0,61.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-03,12.5,1.59,0,69.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-04,12.3,4,0,75.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-05,13,6.25,0,79.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-06,10.1,6.96,0,83.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-07,11,0.56,0,84
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-08,11.6,4.63,0,85
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-09,10.5,8.6,0,79.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-10,12.1,1.57,0,75.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-11,13.9,0.36,0,61.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-12,13.9,9.8,0,61.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-01,10.5,5.11,0,55.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-02,11.2,4.49,0,62.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-03,14.1,4.09,0,67.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-04,12.3,3.73,0,71.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-05,11.6,7.42,0,75
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-06,10.7,1.53,0,82
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-07,14.1,0.92,0,83.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-08,10.1,3.44,0,82.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-09,11.9,4.26,0,81.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-10,11,0.7,0,75.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-11,12.5,4.77,0,63.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-12,12.5,0.99,1.5,61.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-01,11.4,0.44,0,56.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-02,13.2,1.69,0,61.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-03,12.1,2.83,0,65.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-04,15.2,3.3,0,69.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-05,12.1,8.07,0,75
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-06,13.2,12.02,0,81.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-07,14.3,0,0,83.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-08,11.9,0.68,0,84.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-09,11.2,1.12,0,82.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-10,12.3,1.9,0,73.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-11,13,0.81,0,62
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-12,13.4,4.82,0,60.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-01,13.9,0.99,0,59
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-02,13.6,1.04,0,59.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-03,13.2,3.5,0,65.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-04,14.1,4.15,0,71.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-05,11.4,2.01,0,77.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-06,10.5,3.42,0,82.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-07,13.6,0.48,0,84.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-08,11,1.09,0,84
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-09,9.2,6.73,0,79.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-10,11.9,7.31,0,75.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-11,14.3,0.24,0,71
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-12,11,8.02,0,62.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-01,12.1,0.81,0,58.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-02,11.9,2.13,0,62.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-03,12.8,4.89,0.5,64.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-04,14.5,0.35,0,71.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-05,14.5,2.7,0,79.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-06,11.6,2.99,0,80.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-07,12.5,0.21,0,85
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-08,9.2,5.11,0,84.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-09,8.9,4,0,82.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-10,11.2,9.61,0,74.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-11,10.7,3.53,0,65.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-12,10.5,0.62,0,60.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-01,13,0.01,0,56.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-02,13.9,0.02,0,60.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-03,14.1,0.05,0,61.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-04,14.5,1.56,0,69.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-05,15.4,1.14,0,80.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-06,9.8,2.14,0,83.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-07,10.7,0.35,0,85.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-08,11,8.57,0,84.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-09,8.9,2.21,0,81.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-10,12.1,0.86,0,76.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-11,13.2,1,0,67.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-12,10.7,0.73,0,60.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-01,11.9,0.66,0,53.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-02,13,0.7,0,59.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-03,12.5,4.79,0,67.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-04,13.4,5.94,0,68.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-05,11,3.78,0,76.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-06,9.8,2.26,0,81.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-07,9.4,0.16,0,84.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-08,11.4,1.23,0,85.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-09,8.7,2.56,0,82.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-10,10.5,12.03,0,73.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-11,11.2,1.89,0,61.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-12,11.4,0.2,0,56.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-01,12.1,1,0,61.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-02,12.3,2.72,0,61
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-03,15,2.47,0,64.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-04,12.5,0.05,0,70.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-05,11.2,0,0,79.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-06,14.1,0.26,0,85.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-07,12.3,0.33,0,86.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-08,9.6,4.06,0,85.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-09,9.4,8.47,0,82.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-10,11,7.89,0,75.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-11,9.8,2.65,0,68.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-12,10.7,0.72,2,58.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-01,13.4,0.45,0,61.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-02,12.5,0.33,0,66.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-03,14.5,2.21,0,68.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-04,14.3,0.88,0,74.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-05,11.4,2.23,0,78.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-06,10.1,5.98,0,82.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-07,8.5,3.07,0,82.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-08,9.2,7.59,0,84.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-09,7.8,3.89,0,79.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-10,8.7,1.8,0,72.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-11,9.2,0.61,0,66.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-12,12.1,0.25,0,59.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-01,12.3,0.51,0,62.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-02,14.3,0.61,0,67.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-03,14.5,3.68,0,71.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-04,12.5,1.02,0,73.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-05,13,4.8,0,79.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-06,11.4,2.61,0,81.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-07,11.9,0.01,0,84.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-08,9.6,0.96,0,84.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-09,10.5,2.03,0,81.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-10,12.1,1.9,0,73.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-11,12.5,2.28,0,63.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-12,11.6,1.69,0,53.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-01,12.1,1.74,0,54.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-02,13.6,0.72,0,63.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-03,11.4,2.41,0,61.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-04,15.9,0.12,0,74.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-05,11.4,1.55,0,77.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-06,9.6,4.88,0,82.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-07,9.8,1.82,0,84.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-08,10.5,7.83,0,84.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-09,8.3,6.78,0,80
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-10,10.7,2.47,0,73.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-11,10.3,7.44,0,67
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-12,10.5,1.67,0,60.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-01,12.8,0.3,0,60.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-02,11.6,0.28,0,56.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-03,15,0.08,0,66.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-04,15.2,0.14,0,77.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-05,13.9,3.11,0,79.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-06,9.4,1.59,0,82.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-07,11.4,3.51,0,83.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-08,10.3,1.13,0,85.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-09,10.5,6.37,0,80.4
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-10,10.1,9.51,0,74.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-11,10.7,2.21,0,62.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-12,11.9,3.19,0,58.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-01,10.1,1.02,0,53.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-02,12.8,1.34,0,57.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-03,10.7,1.29,0,63.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-04,13.2,0.13,0,72.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-05,12.5,0.01,0,81.5
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-06,8.9,3.25,0,82.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-07,8.1,4.28,0,82.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-08,9.4,1.65,0,83.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-09,8.3,10.73,0,79
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-10,9.4,3.58,0,73.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-11,10.7,0.86,0,67.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-12,11.2,0.57,0,58.9
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-01,11.6,2,0,59.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-02,12.3,2.15,0,58
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-03,12.8,1.08,0,70.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-04,13.6,9.21,0,71.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-05,12.8,5.36,0,76.2
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-06,11,2.44,0,82.3
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-07,8.7,1.27,0,83.6
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-08,9.8,0.18,0,84.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-09,7.6,8.74,0,81
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-10,11,0.72,0,80
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-11,11.6,1.25,0,67.7
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-12,10.3,0.48,4.4,57.1
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-01,12.8,0.74,0,61
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-02,11.9,3.02,0,62.8
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-03,11.4,2.46,0,66.3
